product_category_id,product_category,products
249,Whole Bean Coffee,"[
  1686964,
  18433033,
  1686965,
  114420,
  19289507,
  75988,
  75977,
  56594,
  19289442,
  18433035,
  2869854,
  17612779,
  19172308,
  17527795,
  2814923,
  76719,
  16469451,
  16533243,
  2797119,
  16298308,
  16931282,
  19292030,
  122158,
  1391490,
  327690,
  16773976,
  18319526
]"
1270,Prepared Deli Salads,"[
  21300939,
  19876668,
  260079,
  20941600,
  19934110,
  19876678
]"
1027,Canned Beets,"[
  16718665,
  465747,
  1479599,
  465746,
  21330841
]"
1493,Bronzer,"[
  271375
]"
1609,Deodorants & Antiperspirants,"[
  192423,
  212965,
  145316,
  111615,
  122935,
  2687378,
  130215,
  218195,
  16762974,
  19842092,
  21032931,
  17314589,
  19683064,
  17441723,
  19486239,
  34833,
  21154560,
  2604120,
  12168,
  16965037,
  111612,
  88305,
  19619553,
  16760805,
  17000076,
  16760004,
  2770042,
  3037510,
  18077286,
  12184,
  19638755,
  36061,
  17485044,
  39583,
  2654340,
  3040593,
  3037508,
  111678,
  3037506,
  20358819,
  318808,
  3109987,
  88315,
  20743983,
  16643805,
  17411558,
  21022717,
  18077275,
  21022507,
  39745,
  36046,
  3250018,
  16758908,
  39480,
  39742,
  117396,
  16516964,
  16408566,
  111611,
  1393148,
  3109902,
  19519515,
  19567953,
  21022535,
  19548779,
  19587451,
  145318,
  21022418,
  17419495,
  125060,
  117432,
  112355,
  18173502,
  117400,
  19541749,
  2683097,
  18105030,
  17411462,
  16879447,
  145317,
  2575523,
  19623812,
  18077287,
  20752905,
  39741,
  3037505,
  218166,
  20990321,
  2648772,
  39724,
  1715366
]"
3303,Powdered Sugars,"[
  21429752
]"
980,Canned Baked Beans,"[
  20278314,
  20638009,
  2691844
]"
1168,Variety Pack Candies,"[
  185479,
  17629680,
  20226744,
  20247604,
  19660205,
  21837724,
  16927634,
  1377432,
  21123831
]"
1575,Facial Serums,"[
  277459,
  20606671,
  18787086,
  19817992
]"
1343,Prepared Eggs,"[
  17292607,
  22035208,
  21481995,
  21436765,
  3081331,
  21436798,
  21482013,
  21482016,
  19792865,
  21436848,
  255532
]"
1900,Pork Loin Center Chops,"[
  22820885,
  22820884,
  19257933,
  2684731
]"
660,Ice Cream Bars,"[
  2670357,
  21094947,
  3160879,
  21094100,
  95522,
  95503,
  16758780,
  2005521,
  18426651,
  2002024,
  2598273,
  1685810,
  16605911,
  17282518,
  120455,
  95502,
  2588465,
  22589504,
  2622013,
  95524,
  34968,
  40959,
  20978331,
  1396640,
  141303,
  20961546,
  8878,
  16408308,
  40965,
  16977885,
  73250
]"
2117,Other Red Wine,"[
  126407,
  17575865
]"
3552,Wraps,"[
  19554794,
  16973222,
  18315422
]"
3185,Other Milk Alternatives,"[
  54074,
  18386202,
  122489
]"
1708,Herbal Supplements,"[
  18385011,
  52815,
  52811,
  2618571,
  118736,
  52965,
  179885,
  164796,
  52814,
  17466080,
  85573,
  323353,
  20493040,
  2912357,
  17335122
]"
3202,Provolone,"[
  20675597,
  2691924,
  72176,
  185699,
  140767,
  203773,
  2691812
]"
1430,Bathroom Tissue,"[
  249052,
  2622449,
  21120698,
  21097616,
  20168242,
  20968710,
  89522
]"
624,Fresh Cut Flowers,"[
  18198871,
  17548935,
  16243686,
  365265,
  18320934,
  17391328,
  3379452,
  16852795,
  17587885
]"
3294,White Wheat Flour,"[
  19227937
]"
950,Pizza Dough,"[
  2913875
]"
4257,Tapenades,"[
  16511564
]"
882,Baking Bars,"[
  3220967,
  21524357,
  21669702
]"
1170,Tortilla Chips,"[
  18743977,
  2762502,
  20941363,
  16299199,
  20554017,
  20967912,
  16649745,
  20744247,
  16752170,
  87100,
  21032613,
  18743798,
  16718028,
  82343,
  21117939,
  19724815,
  16654625,
  20988254,
  76440,
  19820161,
  18728100,
  16462070,
  16299207,
  3143907,
  21042108,
  20952489,
  87094,
  17316584,
  18743829,
  21176253,
  2759795,
  20744274,
  16752046,
  76438,
  57043,
  20978551,
  16408622,
  16651462,
  21117932,
  76435
]"
1288,Deli Ham,"[
  3184782,
  14142,
  18400102,
  18360231,
  249717,
  2620288,
  2719770,
  17423685,
  19950083,
  16994529,
  249718,
  1842336,
  246185,
  133828,
  111025,
  313213,
  2620294,
  3187368,
  17471647,
  16645996,
  17423697,
  28615,
  16410518,
  2210918,
  35240,
  20365942,
  17684511,
  113293,
  3072649,
  219202,
  192458,
  18401699,
  154464,
  18360222,
  42435,
  246188,
  16987799
]"
954,Honey,"[
  21983273,
  19943548,
  19026223,
  17413745,
  196224,
  18796216,
  21755809,
  19658770,
  17336711,
  17538167,
  259788,
  1411226,
  20127433,
  18372924,
  20183229,
  2589452,
  81721,
  488848,
  20354922,
  19239060,
  18271729,
  259786,
  19519033,
  18796123,
  18277155,
  16948357,
  84395,
  20227112,
  18420670,
  51557,
  17393185,
  2589453,
  18272355,
  196223,
  19317156,
  18378771,
  21983322,
  18420662,
  51682,
  18420659,
  17537462,
  298262,
  2593127,
  22135218,
  19658775,
  18420603,
  19658786,
  19239026
]"
1233,Sunflower Seeds,"[
  22522961,
  21177574,
  222103
]"
715,Filet Mignon,"[
  3183233,
  2572979
]"
849,Almond Flour,"[
  2786822,
  3332575,
  511430,
  1233240,
  17746409
]"
1185,Mixed Dry Snacks,"[
  21681291,
  30871
]"
1227,Pistachios,"[
  18665835,
  17471126,
  17079295,
  19567335
]"
420,Peaches,"[
  18478385
]"
1926,Pork Side Ribs,"[
  170716
]"
1320,Pies,"[
  1926084,
  149144,
  140957,
  125655,
  158587,
  18796836
]"
3593,Other Cakes,"[
  150011,
  130652,
  21326422,
  130650,
  102384,
  16853181,
  20398936,
  2909571,
  149129,
  17725939,
  20949871,
  2641920,
  102410,
  149135,
  149130,
  20221633,
  149132,
  149133,
  102383,
  3222597
]"
3349,Ranch Dressing,"[
  41335,
  18477463,
  21832955,
  167289,
  18344339,
  2007089,
  20183480,
  21328391,
  141628,
  74221,
  18583708,
  19858111,
  18582405,
  41151,
  19633366,
  3131574
]"
122,Merlot,"[
  3053483,
  17534540,
  1396929,
  321431,
  45901,
  1396931
]"
652,Frozen Pie Crusts,"[
  40591
]"
1110,Tortellini Pasta,"[
  17313510,
  19334757,
  209805,
  16241109,
  16268103,
  17735460,
  16236872,
  21187106,
  18734391
]"
878,Chocolate Chips,"[
  17275068,
  2136077,
  69000,
  16293676,
  16774239,
  2008892,
  21118321,
  23973,
  16408095,
  3339822,
  2008655
]"
1666,Children's Cold & Flu Medicine,"[
  20396057
]"
4260,Cheese Dips,"[
  17019088,
  19553013,
  3081391,
  132041,
  2203745,
  16656175,
  294507,
  2657029,
  72110,
  120180,
  2646556,
  1351347
]"
1111,Ziti Pasta,"[
  17533155,
  311805
]"
259,Apple Juice,"[
  19402405,
  54731,
  27134
]"
4432,Coloring Books,"[
  20351553,
  2135756,
  1990261
]"
3594,Chocolate Chip Cookies,"[
  19681326,
  19868721,
  138482,
  19758523,
  19817575,
  20038667,
  19538524,
  17725938,
  18799278,
  205190
]"
1358,Yogurt Drinks,"[
  19939055,
  19501478,
  19759160,
  19381534,
  19759176,
  19759150,
  20962681,
  100760,
  18319553,
  20145448
]"
3220,American ,"[
  16582758,
  120658,
  2722374,
  149549,
  156133,
  149548,
  19481419,
  219660,
  185693,
  16975394,
  16584894,
  736904
]"
1407,Disposable Plates,"[
  19342454,
  40671,
  20965337,
  94545,
  248968,
  17382439,
  20123141,
  94544,
  16248648,
  21176279,
  18390131,
  3102954,
  23349,
  3102871,
  94549,
  3102877,
  3102955,
  21180786,
  94547
]"
4207,Frozen Popcorn Chicken,"[
  20086486
]"
4164,Frozen Fries,"[
  21529203,
  21529199,
  21529201
]"
3590,Sponge Cake,"[
  1508254,
  1508195
]"
1221,Hazelnuts,"[
  19852593
]"
1034,Canned Corn,"[
  17869521,
  320684,
  1468406,
  70200,
  70203,
  16411200,
  70189,
  82252,
  17081529
]"
1147,Peanut Sauces,"[
  76047,
  19737793,
  17277023
]"
1548,Hair Detanglers,"[
  17315327
]"
1201,Dried Pineapples,"[
  246719
]"
